subject_id,trial_id,valence,arousal,file_path
ID024,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S016/eeg/sub-ID024_ses-S016_task-Default_run-001_eeg.edf
ID024,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S011/eeg/sub-ID024_ses-S011_task-Default_run-001_eeg.edf
ID024,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S033/eeg/sub-ID024_ses-S033_task-Default_run-001_eeg.edf
ID024,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S034/eeg/sub-ID024_ses-S034_task-Default_run-001_eeg.edf
ID024,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S002/eeg/sub-ID024_ses-S002_task-Default_run-001_eeg.edf
ID024,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S005/eeg/sub-ID024_ses-S005_task-Default_run-001_eeg.edf
ID024,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S004/eeg/sub-ID024_ses-S004_task-Default_run-001_eeg.edf
ID024,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S003/eeg/sub-ID024_ses-S003_task-Default_run-001_eeg.edf
ID024,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S035/eeg/sub-ID024_ses-S035_task-Default_run-001_eeg.edf
ID024,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S032/eeg/sub-ID024_ses-S032_task-Default_run-001_eeg.edf
ID024,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S040/eeg/sub-ID024_ses-S040_task-Default_run-001_eeg.edf
ID024,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S014/eeg/sub-ID024_ses-S014_task-Default_run-001_eeg.edf
ID024,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S013/eeg/sub-ID024_ses-S013_task-Default_run-001_eeg.edf
ID024,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S025/eeg/sub-ID024_ses-S025_task-Default_run-001_eeg.edf
ID024,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S022/eeg/sub-ID024_ses-S022_task-Default_run-001_eeg.edf
ID024,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S023/eeg/sub-ID024_ses-S023_task-Default_run-001_eeg.edf
ID024,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S024/eeg/sub-ID024_ses-S024_task-Default_run-001_eeg.edf
ID024,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S012/eeg/sub-ID024_ses-S012_task-Default_run-001_eeg.edf
ID024,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S015/eeg/sub-ID024_ses-S015_task-Default_run-001_eeg.edf
ID024,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S037/eeg/sub-ID024_ses-S037_task-Default_run-001_eeg.edf
ID024,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S008/eeg/sub-ID024_ses-S008_task-Default_run-001_eeg.edf
ID024,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S030/eeg/sub-ID024_ses-S030_task-Default_run-001_eeg.edf
ID024,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S006/eeg/sub-ID024_ses-S006_task-Default_run-001_eeg.edf
ID024,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S039/eeg/sub-ID024_ses-S039_task-Default_run-001_eeg.edf
ID024,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S001/eeg/sub-ID024_ses-S001_task-Default_run-001_eeg.edf
ID024,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S007/eeg/sub-ID024_ses-S007_task-Default_run-001_eeg.edf
ID024,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S038/eeg/sub-ID024_ses-S038_task-Default_run-001_eeg.edf
ID024,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S031/eeg/sub-ID024_ses-S031_task-Default_run-001_eeg.edf
ID024,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S036/eeg/sub-ID024_ses-S036_task-Default_run-001_eeg.edf
ID024,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID024/ses-S009/eeg/sub-ID024_ses-S009_task-Default_run-001_eeg.edf
ID006,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S010/eeg/sub-ID006_ses-S010_task-Default_run-001_eeg.edf
ID006,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S028/eeg/sub-ID006_ses-S028_task-Default_run-001_eeg.edf
ID006,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S017/eeg/sub-ID006_ses-S017_task-Default_run-001_eeg.edf
ID006,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S021/eeg/sub-ID006_ses-S021_task-Default_run-001_eeg.edf
ID006,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S019/eeg/sub-ID006_ses-S019_task-Default_run-001_eeg.edf
ID006,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S026/eeg/sub-ID006_ses-S026_task-Default_run-001_eeg.edf
ID006,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S018/eeg/sub-ID006_ses-S018_task-Default_run-001_eeg.edf
ID006,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S027/eeg/sub-ID006_ses-S027_task-Default_run-001_eeg.edf
ID006,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S020/eeg/sub-ID006_ses-S020_task-Default_run-001_eeg.edf
ID006,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S029/eeg/sub-ID006_ses-S029_task-Default_run-001_eeg.edf
ID006,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S016/eeg/sub-ID006_ses-S016_task-Default_run-001_eeg.edf
ID006,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S011/eeg/sub-ID006_ses-S011_task-Default_run-001_eeg.edf
ID006,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S033/eeg/sub-ID006_ses-S033_task-Default_run-001_eeg.edf
ID006,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S034/eeg/sub-ID006_ses-S034_task-Default_run-001_eeg.edf
ID006,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S002/eeg/sub-ID006_ses-S002_task-Default_run-001_eeg.edf
ID006,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S005/eeg/sub-ID006_ses-S005_task-Default_run-001_eeg.edf
ID006,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S004/eeg/sub-ID006_ses-S004_task-Default_run-001_eeg.edf
ID006,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S003/eeg/sub-ID006_ses-S003_task-Default_run-001_eeg.edf
ID006,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S035/eeg/sub-ID006_ses-S035_task-Default_run-001_eeg.edf
ID006,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S032/eeg/sub-ID006_ses-S032_task-Default_run-001_eeg.edf
ID006,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S040/eeg/sub-ID006_ses-S040_task-Default_run-001_eeg.edf
ID006,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S014/eeg/sub-ID006_ses-S014_task-Default_run-001_eeg.edf
ID006,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S013/eeg/sub-ID006_ses-S013_task-Default_run-001_eeg.edf
ID006,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S025/eeg/sub-ID006_ses-S025_task-Default_run-001_eeg.edf
ID006,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S022/eeg/sub-ID006_ses-S022_task-Default_run-001_eeg.edf
ID006,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S023/eeg/sub-ID006_ses-S023_task-Default_run-001_eeg.edf
ID006,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S024/eeg/sub-ID006_ses-S024_task-Default_run-001_eeg.edf
ID006,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S012/eeg/sub-ID006_ses-S012_task-Default_run-001_eeg.edf
ID006,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S015/eeg/sub-ID006_ses-S015_task-Default_run-001_eeg.edf
ID006,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S037/eeg/sub-ID006_ses-S037_task-Default_run-001_eeg.edf
ID006,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S008/eeg/sub-ID006_ses-S008_task-Default_run-001_eeg.edf
ID006,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S030/eeg/sub-ID006_ses-S030_task-Default_run-001_eeg.edf
ID006,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S006/eeg/sub-ID006_ses-S006_task-Default_run-001_eeg.edf
ID006,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S039/eeg/sub-ID006_ses-S039_task-Default_run-001_eeg.edf
ID006,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S001/eeg/sub-ID006_ses-S001_task-Default_run-001_eeg.edf
ID006,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S007/eeg/sub-ID006_ses-S007_task-Default_run-001_eeg.edf
ID006,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S038/eeg/sub-ID006_ses-S038_task-Default_run-001_eeg.edf
ID006,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S031/eeg/sub-ID006_ses-S031_task-Default_run-001_eeg.edf
ID006,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S036/eeg/sub-ID006_ses-S036_task-Default_run-001_eeg.edf
ID006,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID006/ses-S009/eeg/sub-ID006_ses-S009_task-Default_run-001_eeg.edf
ID001,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S010/eeg/sub-ID001_ses-S010_task-Default_run-001_eeg.edf
ID001,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S028/eeg/sub-ID001_ses-S028_task-Default_run-001_eeg.edf
ID001,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S017/eeg/sub-ID001_ses-S017_task-Default_run-001_eeg.edf
ID001,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S021/eeg/sub-ID001_ses-S021_task-Default_run-001_eeg.edf
ID001,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S019/eeg/sub-ID001_ses-S019_task-Default_run-001_eeg.edf
ID001,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S026/eeg/sub-ID001_ses-S026_task-Default_run-001_eeg.edf
ID001,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S018/eeg/sub-ID001_ses-S018_task-Default_run-001_eeg.edf
ID001,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S027/eeg/sub-ID001_ses-S027_task-Default_run-001_eeg.edf
ID001,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S020/eeg/sub-ID001_ses-S020_task-Default_run-001_eeg.edf
ID001,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S029/eeg/sub-ID001_ses-S029_task-Default_run-001_eeg.edf
ID001,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S016/eeg/sub-ID001_ses-S016_task-Default_run-001_eeg.edf
ID001,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S011/eeg/sub-ID001_ses-S011_task-Default_run-001_eeg.edf
ID001,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S033/eeg/sub-ID001_ses-S033_task-Default_run-001_eeg.edf
ID001,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S034/eeg/sub-ID001_ses-S034_task-Default_run-001_eeg.edf
ID001,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S002/eeg/sub-ID001_ses-S002_task-Default_run-001_eeg.edf
ID001,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S005/eeg/sub-ID001_ses-S005_task-Default_run-001_eeg.edf
ID001,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S004/eeg/sub-ID001_ses-S004_task-Default_run-001_eeg.edf
ID001,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S003/eeg/sub-ID001_ses-S003_task-Default_run-001_eeg.edf
ID001,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S035/eeg/sub-ID001_ses-S035_task-Default_run-001_eeg.edf
ID001,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S032/eeg/sub-ID001_ses-S032_task-Default_run-001_eeg.edf
ID001,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S040/eeg/sub-ID001_ses-S040_task-Default_run-001_eeg.edf
ID001,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S014/eeg/sub-ID001_ses-S014_task-Default_run-001_eeg.edf
ID001,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S013/eeg/sub-ID001_ses-S013_task-Default_run-001_eeg.edf
ID001,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S025/eeg/sub-ID001_ses-S025_task-Default_run-001_eeg.edf
ID001,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S022/eeg/sub-ID001_ses-S022_task-Default_run-001_eeg.edf
ID001,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S023/eeg/sub-ID001_ses-S023_task-Default_run-001_eeg.edf
ID001,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S024/eeg/sub-ID001_ses-S024_task-Default_run-001_eeg.edf
ID001,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S012/eeg/sub-ID001_ses-S012_task-Default_run-001_eeg.edf
ID001,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S015/eeg/sub-ID001_ses-S015_task-Default_run-001_eeg.edf
ID001,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S037/eeg/sub-ID001_ses-S037_task-Default_run-001_eeg.edf
ID001,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S008/eeg/sub-ID001_ses-S008_task-Default_run-001_eeg.edf
ID001,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S030/eeg/sub-ID001_ses-S030_task-Default_run-001_eeg.edf
ID001,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S006/eeg/sub-ID001_ses-S006_task-Default_run-001_eeg.edf
ID001,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S039/eeg/sub-ID001_ses-S039_task-Default_run-001_eeg.edf
ID001,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S001/eeg/sub-ID001_ses-S001_task-Default_run-001_eeg.edf
ID001,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S007/eeg/sub-ID001_ses-S007_task-Default_run-001_eeg.edf
ID001,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S038/eeg/sub-ID001_ses-S038_task-Default_run-001_eeg.edf
ID001,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S031/eeg/sub-ID001_ses-S031_task-Default_run-001_eeg.edf
ID001,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S036/eeg/sub-ID001_ses-S036_task-Default_run-001_eeg.edf
ID001,S009,4.2,3.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID001/ses-S009/eeg/sub-ID001_ses-S009_task-Default_run-001_eeg.edf
ID008,S010,3.3333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S010/eeg/sub-ID008_ses-S010_task-Default_run-001_eeg.edf
ID008,S028,4.3333,3.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S028/eeg/sub-ID008_ses-S028_task-Default_run-001_eeg.edf
ID008,S017,3.9333,6.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S017/eeg/sub-ID008_ses-S017_task-Default_run-001_eeg.edf
ID008,S021,6.6667,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S021/eeg/sub-ID008_ses-S021_task-Default_run-001_eeg.edf
ID008,S019,7.2,7.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S019/eeg/sub-ID008_ses-S019_task-Default_run-001_eeg.edf
ID008,S026,6.2667,4.1333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S026/eeg/sub-ID008_ses-S026_task-Default_run-001_eeg.edf
ID008,S018,7.0,5.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S018/eeg/sub-ID008_ses-S018_task-Default_run-001_eeg.edf
ID008,S027,7.0667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S027/eeg/sub-ID008_ses-S027_task-Default_run-001_eeg.edf
ID008,S020,6.1333,6.2,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S020/eeg/sub-ID008_ses-S020_task-Default_run-001_eeg.edf
ID008,S029,3.25,2.75,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S029/eeg/sub-ID008_ses-S029_task-Default_run-001_eeg.edf
ID008,S016,4.6667,6.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S016/eeg/sub-ID008_ses-S016_task-Default_run-001_eeg.edf
ID008,S011,5.1333,2.4,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S011/eeg/sub-ID008_ses-S011_task-Default_run-001_eeg.edf
ID008,S033,4.1429,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S033/eeg/sub-ID008_ses-S033_task-Default_run-001_eeg.edf
ID008,S034,3.5333,6.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S034/eeg/sub-ID008_ses-S034_task-Default_run-001_eeg.edf
ID008,S002,5.9286,6.9286,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S002/eeg/sub-ID008_ses-S002_task-Default_run-001_eeg.edf
ID008,S005,5.9286,3.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S005/eeg/sub-ID008_ses-S005_task-Default_run-001_eeg.edf
ID008,S004,6.9333,6.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S004/eeg/sub-ID008_ses-S004_task-Default_run-001_eeg.edf
ID008,S003,7.1429,4.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S003/eeg/sub-ID008_ses-S003_task-Default_run-001_eeg.edf
ID008,S035,4.9333,7.2667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S035/eeg/sub-ID008_ses-S035_task-Default_run-001_eeg.edf
ID008,S032,4.7857,6.3571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S032/eeg/sub-ID008_ses-S032_task-Default_run-001_eeg.edf
ID008,S040,3.7333,5.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S040/eeg/sub-ID008_ses-S040_task-Default_run-001_eeg.edf
ID008,S014,4.2,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S014/eeg/sub-ID008_ses-S014_task-Default_run-001_eeg.edf
ID008,S013,4.2,3.6,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S013/eeg/sub-ID008_ses-S013_task-Default_run-001_eeg.edf
ID008,S025,7.2667,6.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S025/eeg/sub-ID008_ses-S025_task-Default_run-001_eeg.edf
ID008,S022,6.0667,3.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S022/eeg/sub-ID008_ses-S022_task-Default_run-001_eeg.edf
ID008,S023,7.1333,3.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S023/eeg/sub-ID008_ses-S023_task-Default_run-001_eeg.edf
ID008,S024,7.5333,4.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S024/eeg/sub-ID008_ses-S024_task-Default_run-001_eeg.edf
ID008,S012,3.3333,2.9333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S012/eeg/sub-ID008_ses-S012_task-Default_run-001_eeg.edf
ID008,S015,3.6667,5.4667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S015/eeg/sub-ID008_ses-S015_task-Default_run-001_eeg.edf
ID008,S037,3.2667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S037/eeg/sub-ID008_ses-S037_task-Default_run-001_eeg.edf
ID008,S008,6.4667,4.0,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S008/eeg/sub-ID008_ses-S008_task-Default_run-001_eeg.edf
ID008,S030,3.4375,3.625,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S030/eeg/sub-ID008_ses-S030_task-Default_run-001_eeg.edf
ID008,S006,6.5714,4.2143,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S006/eeg/sub-ID008_ses-S006_task-Default_run-001_eeg.edf
ID008,S039,5.8667,7.0667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S039/eeg/sub-ID008_ses-S039_task-Default_run-001_eeg.edf
ID008,S001,6.8571,5.8571,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S001/eeg/sub-ID008_ses-S001_task-Default_run-001_eeg.edf
ID008,S007,7.0667,4.7333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S007/eeg/sub-ID008_ses-S007_task-Default_run-001_eeg.edf
ID008,S038,3.4667,5.3333,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S038/eeg/sub-ID008_ses-S038_task-Default_run-001_eeg.edf
ID008,S031,3.2,3.667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S031/eeg/sub-ID008_ses-S031_task-Default_run-001_eeg.edf
ID008,S036,3.2667,5.8667,/Users/andrei/Projects/resonance_installation/notebooks/models/BIDS/sub-ID008/ses-S036/eeg/sub-ID008_ses-S036_task-Default_run-001_eeg.edf
